idAlbum,strAlbum,strArtist,intYearReleased,strStyle,strGenre,strLabel,strReleaseFormat,intSales,intLoved,intScore,intScoreVotes,strReview,strMood,strSpeed
2109819,Confessions on a Dance Floor,Madonna,2005,Electronic,Pop,Warner Bros. Records,Album,10000000,,8.3,4,"You probably already know the first single ""Hung Up"". The album is in a similar vein; full-on dance, dark, disco, fun, big. At first it's a shock: where is the re-born English Lady? It's been an age since we listened to this kind of Madonna. Think ""Vogue"", ""Deeper & Deeper"" and ""Ray of Light"", instead of ""Don't Tell Me"" or ""Nothing Fails"".
The album's closest relative in its overall sound is Erotica, during its Shep Pettibone produced club driven moments. It's also destined to be loved way more than 2003's chilly American Life, an all-time sales low for Madonna. Highlights here include the lethally catchy ""Sorry"", ""Jump"", ""How High"", ""Push"", and ""Like it Or Not"". The word 'dork' in I ""Love New York"" is awkward, and ""Isaac"" is Shanti, 2005-style. However, this is the most commercial album Madonna has made in 15 years and it's magic.",Happy,Medium
2109820,Like a Prayer,Madonna,1989,Rock/Pop,Pop,,Album,15000000,2,9.7,3,,Happy,
2109824,Erotica,Madonna,1992,Rock/Pop,Pop,,Album,5000000,,8,1,,Happy,
2109826,Bedtime Stories,Madonna,1994,Rock/Pop,Pop,,Album,9000000,,8,1,,Happy,
2109827,Like a Virgin,Madonna,1984,Rock/Pop,Pop,,Album,21000000,,8.5,2,,Happy,
2109828,Ray of Light,Madonna,1998,Rock/Pop,Pop,,Album,20000000,,9,2,,Happy,
2114555,Celebration: The Video Collection,Madonna,2009,Rock/Pop,Pop,,VideoAlbum,0,,,,,Happy,
2117293,True Blue,Madonna,1986,Rock/Pop,Pop,,Album,25000000,,9.5,2,,Happy,Medium
2117294,Madonna,Madonna,1983,Rock/Pop,Pop,,Album,10000000,,8,1,,Happy,
2117295,I'm Breathless,Madonna,1990,Rock/Pop,Pop,,Soundtrack,6000000,,6,1,,Happy,Medium
2117296,American Life,Madonna,2003,Rock/Pop,Pop,,Album,4000000,,7.3,3,,Happy,
2117302,Hard Candy,Madonna,2008,Rock/Pop,Pop,,Album,4000000,,7.3,4,"''I know I can do it better'', boasts Madonna on She's Not Me, a gigantic disco ball of a Chic-esque tune. It's a piercing shot at any young pretenders, past, present and future, who think they've what it takes to take on the Queen of Pop in her fiftieth year, and one that reverberates across her eleventh album.
Laying herself at the mercy of producers savvy enough to churn out hits in their sleep, Madonna has put her reputation on the line for Hard Candy, but it's a calculated risk, and although she could have done it better, it's still a mighty record.
In essence, the album is not the hip hop tribute many had feared, but an urban extension of 2005's Confessions On A Dancefloor. The disco still rules supreme (just listen to the funk-overload of Dance 2Nite) and the dancefloor remains Madonna's sexual playground. Yet, with Timbaland, Justin Timberlake, Nate 'Danja' Hills and Pharrell Williams at the helm, the RnB edge is added. Williams' breathy punctuation and tinny percussion spill over from the album's opener Candy Shop and Timbaland's distorted bass beats make for wonderfully messy melodies, particularly on the superb climax, 12 Voices ”“ Madonna's most haunting sound since Frozen.
The argument that this tried and tested production work could be a template for any artist (Madonna only has co-writing credits) is a tad churlish. She adds that inimitable zing of excitement that the likes of Nelly Furtado don't possess and the record is not without its personal moments. Take the genuinely good, genuinely felt Miles Away; an electro missive concerning her relationship with husband Guy Ritichie (''I guess we're at our best when we're miles away''). Besides, many milestones of Madonna's epic career ”“ Holiday, Get Into The Groove, Ray Of Light and Music - are marked throughout.
Undeniably, it's the work with Timbaland and co. that really sells Hard Candy. Madonna and Timberlake's vocal hook on 4 Minutes is worth the download fee alone and the album's penultimate track, Devil Wouldn't Recognise You, is the next best thing after Timberlake's What Goes Around”¦
Meanwhile, Williams isn't as dependable. Tracks like the awkward Spanish Lesson and the badly paced Incredible, where the frenetic finish isn't worth the four minute wait, represent more fool's gold than the real deal. In contrast, Give It 2 Me, where children's TV meets trance and techno, is a wholesome sugar rush.
Easy to chew, Hard Candy is everything you'd hope for from a Madonna album; excitement, adventure and progress. Something tells me it just might sell”¦ ",Happy,
2117316,The Immaculate Collection,Madonna,1990,Rock/Pop,Pop,,Compilation,30000000,,9.5,2,,Happy,Medium
2117317,GHV2,Madonna,2001,Rock/Pop,Pop,,Compilation,0,,8,1,,Happy,
2117319,Something to Remember,Madonna,1995,Rock/Pop,Pop,,Compilation,0,,8,1,,Happy,Slow
2117320,You Can Dance,Madonna,1987,Rock/Pop,Pop,,Remix,0,1,9,2,,Happy,Medium
2117321,Sticky & Sweet Tour,Madonna,2010,Rock/Pop,Pop,,VideoAlbum,0,,,,,Happy,
2117322,I'm Going to Tell You a Secret,Madonna,2006,Rock/Pop,Pop,,VideoAlbum,0,,,,,Happy,
2117323,The Confessions Tour,Madonna,2007,Rock/Pop,Pop,,Live,0,,,,"There were two things that stood out about Madonna’s 51-date 2006 Confessions tour. First, by raking in a tidy $260.1 million, it easily became the highest-grossing tour by a female artist”¦ ever, and second, by attaching herself to a giant mirrored cross, she secured, at a guess, about 260 million column inches of criticism from religious leaders in every country she set foot. So with headline-makers focussing energy on money and religion, little was written about the music. Thankfully the good folks at Warner have churned out a live album of the singer’s London date to help fill the gap.

In keeping with the non-stop roller disco feel of Madonna’s Confessions On A Dancefloor album, the live version is a big fat neon light of a pop-dance explosion. There’s a party going on, and unless you were there in the first place, you’re not invited. Whistles and whoops rarely cease and applause ripples throughout building into regular raptures for a consistently first-class performer. It’s almost enough to make those who weren’t there jealous. Almost.

Unlike 1.2 million others across the world, I didn’t make it to see Madonna and her cross-hanging exploits. As a result, some of the magnitude of the performance is lost and the track/scene changes appear needlessly long-winded. The CD starts with a four minute applauseathon on ‘’Future Lovers/I Feel Love’’ and finishes with an excruciating three minute audience/star duet on No. 1 hit ‘’Hung Up’’ - Surely this could have been trimmed into a friendlier edit? Other lowlights include a ‘’Sorry (Remix)’’ straight after the original and the dawdling ‘’Confessions’’ which you’d hope was easier on the eye than on the ear.

Elsewhere, things are much brighter. ‘’Like A Virgin’’, ‘’Erotica’’ and ‘’Music Inferno’’ (Music mixed with ‘’Disco Inferno’’”¦ geddit?) have been put through the disco processor with spectacular results and the unmeddled ‘’Sorry’’ is a delight. A minute proportion of the tour-earnings have been spent on the sound quality to good effect, even if it does mean you pick up every inhalation of breath.

As far as live albums go, this is a job well done. We’ll save debating the existence of live albums for another time. ",Happy,
2117329,In the Beginning,Madonna,1998,Rock/Pop,Pop,,Demo,0,,,,,Happy,Medium
2117425,MDNA,Madonna,2012,Rock/Pop,Pop,,Album,0,,7,3,"Madonna is judged to a higher standard than the common or garden songbird. When you've sold 300 million records, racked up enough hits to omit Deeper and Deeper from your two-CD greatest hits set, and generally become the sort of pop culture colossus who can publish a book featuring a photo of yourself hang-gliding naked, well, people just expect more.
Which is why the opening song on her 12th studio album is so disheartening. It's a fairly charmless genero-banger called Girls Gone Wild on which this 53-year-old mother-of-four trills: ""You got me in the zone / DJ play my favourite song.""
MDNA picks up as soon as it finishes, but it's never the most innovative or sonically adventurous Madonna LP. Featuring production from French DJ Martin Solveig, house maestro Benny Benassi and Madge veteran William Orbit, it sounds contemporary(ish) rather than cutting edge. Nor is it a cohesive artistic statement like 1998's Ray of Light. At times, Madonna seems to be using her lyrics to teach her kids the meaning of the word clichÃ©. If she's not ""a fish out of water"", she's ""a bat out of hell"" or ""a moth to a flame""”¦ Got it now, Rocco?
However, there's no denying MDNA delivers thrills. In true Ciccone fashion, club pop pounders like Some Girls, Love Spent and Turn Up the Radio seem to push a bit harder than the competition ”“ that last one's got a drop like an open manhole. MDNA also has something the last two Madge albums lacked: ballads, both of which are quite lovely.
Best of all, several moments prompt a welcome sigh: ""God, only Madonna"". Gang Bang is a preposterous piece of pop schlock featuring gangster film sound effects and the old girl gunning ”“ quite literally ”“ for revenge. I Don't Give A has Madge rapping and ribbing herself in the process: ""Ride my horse, break some bones / Take it down a semitone."" I'm Addicted climaxes with a pulse-quickening ""M-D-N-A"" chant; when they're old enough, it'll define ‘iconoclastic’ to her brood.
The result? It's got its faults, but MDNA isn't just a good pop album, it's a good Madonna album too.",Happy,
2118187,Remixed & Revisited,Madonna,2003,Rock/Pop,Pop,,Remix,0,,8,1,,Happy,Medium
2118563,Celebration,Madonna,2009,Rock/Pop,Pop,,Compilation,0,,10,1,,Happy,
2180655,MDNA World Tour,Madonna,2013,Rock/Pop,Pop,,Live,0,,10,1,,Happy,
2109599,Sheer Heart Attack,Queen,1974,Rock/Pop,Rock,,Album,0,,8,1,"Having turned out two perfectly adequate albums of fantasy-tinged heavy rock, Queen were in desperate need of some commercial solace. A support slot on Mott The Hoople’s American tour and a minor hit (with “Seven Seas Of Rhye”) had left critics and fans eagerly awaiting their next move. But, following a gruelling touring agenda, disaster was to strike. Guitarist Brian May (he of the clogs and PhD in astrophysics) fell ill with hepatitis and the band were forced to begin work on their new album as a threesome.
Fate was on the band’s side. The tracks laid down in May’s absence had a sparseness that he could finally embellish to his full satisfaction (ie: LOADS). Also, ironically, the band was forced to dig into their back catalogue to come up with material. Both Mercury and May put forward future classics that had been numbers with their old bands: May’s “Brighton Rock” (formerly a Smile song called “Blag”) and Mercury’s “Stone Cold Crazy” (from his old band Wreckage). The latter presaged speed metal by years, eventually being covered by Metallica.
By this time the band had honed their Zeppelin-meets-Hendrix-in-Biba sound to perfection. Mercury’s “Lily Of The Valley” retains the same campness that blighted their previous work but “Killer Queen” was three minutes of romping pop perfection. May was now the master of the delay pedal (“Brighton Rock” was a future live guitar marathon showcase) Most importantly this was a band with new experiences and maturity to draw on. May’s “Now I’m Here” details their touring experiences with Mott while Mercury turned in one of his patent character assassinations with “Flick Of The Wrist”. It was also a truly group effort. Both Taylor and Deacon debuted songs on SHA. Taylor’s “Tenement Funster” is pure cod-rock nonsense but his stratospheric vocals and Bonham-esque drumming were now an integral part of the Queen sound. Deacon showed how his grasp of pop dynamics on the brief “Misfire” would lead to him writing some of the band’s most enduring hits.
In anticipation of their next album, they stretched contemporary production methods to their very limit with multi-layered vocals and guitars and Freddie’s vaudevillian streak finally emerged (“Bring Back That Leroy Brown”). This was the album that finally saw Queen find their true voice(s). Ending with the louche, grandiose ''In The Lap Of The Gods”¦Revisited'', the album remains a perfect example of their baroque and roll.",Rousing,
2109600,The Miracle,Queen,1989,Rock/Pop,Rock,,Album,9500000,,5.5,2,,Rousing,
2109601,Hot Space,Queen,1982,Rock/Pop,Rock,,Album,625000,,6,2,,Rousing,
2109602,The Works,Queen,1984,Rock/Pop,Rock,,Album,12000000,,7.7,3,,Rousing,Medium
2109604,The Game,Queen,1980,Rock/Pop,Rock,,Album,12000000,,7.5,2,,Rousing,
2109605,Made in Heaven,Queen,1995,Rock/Pop,Rock,,Album,20000000,,6.3,4,,Rousing,Slow
2109606,Queen,Queen,1973,Rock/Pop,Rock,,Album,0,,7,1,,Rousing,
2109607,A Kind of Magic,Queen,1986,Rock/Pop,Rock,,Album,14000000,,8.5,2,,Rousing,
2109608,Queen II,Queen,1974,Rock/Pop,Rock,,Album,0,,8,1,,Rousing,
2109609,A Day at the Races,Queen,1976,Rock/Pop,Rock,,Album,2780000,,8,2,,Rousing,
2109610,News of the World,Queen,1977,Rock/Pop,Rock,,Album,0,,9,2,"Queen's varied palette of styles was none more apparent than on their sixth studio album, News Of The World, recorded over summer 1977 at various locations in London. Released as punk was breaking across the UK music scene (prompting the delicious exchange when Freddie Mercury met Sid Vicious: ""ah, Mr. Ferocious, how are you?""), the album showed the group, for many the ultimate in musicianship, both out-of-kilter, yet strangely in step with the times.
In step was the football-terrace proto-rap “We Will Rock You”, the anthemic Mercury special “We Are The Champions” and the full-on assault of the Roger Taylor/Mercury duet “Sheer Heart Attack”. Out of kilter with the times was the ornate, fussy balladry of John Deacon’s “Spread Your Wings” or Mercury’s bluesy “My Melancholy Blues”. Elsewhere, the heavily strutting “Get Down Make Love” acts as something of a bridge between the earlier “Seven Seas Of Rhye” and the “Another Ones Bites The Dust” funk-isms that lay ahead.
News Of The World was the last of the classic-period Queen albums, and heralded a spell in the relative doldrums before 1980's The Game. The album was a huge hit in America, something the group could never take for granted; and went four times platinum, largely as a result of their lengthy tour with Thin Lizzy earlier in the year. What News Of The World demonstrates perfectly is Queen’s unerringly ability to sound absolutely like no-other group ”“ even when parodying other musical styles",Rousing,
2109612,Innuendo,Queen,1991,Rock/Pop,Rock,,Album,11000000,,9,2,,Rousing,
2113808,Greatest Hits I & II,Queen,1994,Rock/Pop,Rock,,Compilation,0,,8,1,"Serious question: is anyone left in the known cosmos who hasn’t already heard these songs? Is it possible to think of Darth Vader after a hard day at the office blowing up planets without imagining him retiring to his chamber afterwards to put his feet up with a nice glass of chardonnay and Somebody to Love on the stereo? Can one really picture Spock and Kirk in the holodeck, playing a game of squash without their preferred soundtrack, You’re My Best Friend?
Apparently there are people still on this very planet, Earth, who have never been exposed to the rock and roll majesty of Queen and their iconic Greatest Hits albums. And while there are tapir-hunting tribesmen in Borneo who haven’t heard the ‘politically of its day’ harmonised rock of Fat Bottomed Girls, and goat-milking crofters on the Isle of Arran who are unaware of the priapic, steroid-pumped funk rock of Another One Bites the Dust, it is EMI’s right ”“ nay, their duty ”“ to keep on reissuing these essential rock artefacts.
Only a fool would try and find fault with these discs. While they don’t necessarily contain all of Queen’s finest tracks (Sheer Heart Attack from News of the World, for example) or even all their best singles (It’s Late, for another example), they certainly are the mightiest statements the four-piece ever recorded. These are essential compilations that any coach driver, jukebox filler or wedding DJ worth their salt will have as the bedrock of their collection.
The first volume (pictured, tracklisting to the left) is one of the most successful albums of all time, having shifted 25 million copies and covers the first stage of their career, spanning Seven Seas of Rye (1974) to Flash (1980). In amongst the songs that even your grandma knows (Bohemian Rhapsody, We Will Rock You, Don’t Stop Me Now) are a few gems that show exactly how weird Queen were for a mainstream rock group, such as the futuristic howling pomp-rock of Now I’m Here.
While, perhaps unavoidably, the second disc isn’t quite as stunningly impressive, it still charts the second half of their career well (from doldrums to Live Aid to impressive second act to Freddie Mercury’s sad decline) and sold a not unenviable 16 million copies. And even though the melancholia present in their later singles (The Show Must Go On, Innuendo) isn’t something a fan always wants to dwell on, this is also where to find some of their finest moments (Hammer To Fall, I Want To Break Free, Under Pressure). Buy a couple of copies for those isolated Inuit herdsmen in your life.",Rousing,
2116679,A Night at the Opera,Queen,1975,Rock/Pop,Rock,,Album,4100000,1,9.7,6,"Although Queen’s, previous album, Sheer Heart Attack, had yielded two hits, reached number one in the UK and even gone gold in the US it’s a testament that EMI were prepared to let them then create what was, at the time, the most expensive album ever made. A Night At The Opera, borrowing its title from the Marx Brothers’ film could so easily have been an enormous folly.
The aforementioned Sheer Heart Attack had seen their patent methodology of multi-layered recording producing a lush and yes, operatic, ambience produce something that had never been heard before. Combining these swathes of Freddie Mercury and the band’s vocals (both Brian May and Roger Taylor were also perfectly adequate singers) with a thousand guitar lines and Taylor’s Zeppelinesque drums had crossed the pop/rock divide with ease. But this was a band with ambition in spades. ”¦Heart Attack had hinted at a working knowledge of 19th century parlour balladry, 20s ragtime and Jimi Hendrix. A Night At The Opera was to add opera, trad jazz, heavy metal and more to the mix.
Opening with a thinly veiled attack on their previous manager, “Death On Two Legs” the album then careens through a gamut of styles. With the writing divided fairly equally between Mercury and May (with John Deacon and Roger Taylor getting one number apiece as well) it veers between high camp and west coast rock with aplomb. May’s “The Prophet’s Song” serves up a slice of high concept sci fi, while his “39” is amiable country hoke. Mercury, of course, is far more in-yer-face with the frippery of “Seaside Rendezvous” and “Lazing On A Sunday Afternoon”.
Deacon, always the underrated member, may have had only one number, but it was a doozy. “You’re My Best Friend” was the second hit from the album and remains a pop classic; frothy but enduring. Naturally, no coversation about the album is complete without mentioning Mercury’s crowning moment. The multi-part epic, “Bohemian Rhapsody” took months to construct. Beginning as piano ballad, morphing into cod-Mozart and then stomping monster rocker and back to ballad, goodness knows how the band must have felt when he first unveiled it at the keyboard. Hats must also ome off for the executive at EMI who had the faith to release it as a single, following Kenny Everett’s championing of it on Capital Radio. As history records, it went to number one”¦for ever. Christmas 1975 was to be forever remembered as Queen’s. And A Night At The Opera remains their finest hour.",Rousing,Fast
2118202,Live at Wembley '86,Queen,1992,Rock/Pop,Rock,,Live,0,,10,1,,Rousing,
2118203,Flash Gordon,Queen,1980,Rock/Pop,Rock,,Soundtrack,0,,,,,Rousing,
2121583,Queen on Fire: Live at the Bowl,Queen,2004,Rock/Pop,Rock,,Live,0,,2,1,"When Live Aid rocked the world in 1985, Queen shared an audience of 72,000 people at Wembley. Undeniably, they stole the show. It was inevitable, really; after all, by that stage the band were eating crowds of that size for breakfast and still finding room for an encore. Three years earlier, they had filled the Milton Keynes Bowl with 65,000 of their own adoring fans as part of the Hot Space tour.
Luckily, the camera crews were there to record the event for posterity. Partially broadcast by the BBC in 1982, a bootleg has been circulating ever since. For the Queen completist, therefore, Queen On Fire will make a great stocking filler this Christmas; digitally remastered on DVD and double CD, it features the 25-song set in full.
With hindsight, Hot Space isn't one of Queen's best records; in truth, it's an ill-advised funk/disco album that they and their fans would probably rather forget. Thankfully, it only provides four of the songs on offer here. Otherwise, Queen On Fire is practically Greatest Hits I in concert, give or take a few tracks. All the live favourites are here: ""Love Of My Life"", equal parts graceful lullaby and football terrace chant, but as charming as ever; ""Now I'm Here"", spliced cleverly with The Game's ""Dragon Attack"", and ""Fat Bottomed Girls"", sounding fatter than ever. And of course, it wouldn't be a Queen gig without a little of Freddie's playful crowd mastery.
As promising as the track titled ""Guitar Solo"" on the second disc here will sound to fans of Brian May and his 'Red Special', those familiar with ""Brighton Rock"" from 1974's Sheer Heart Attack will find it more than a little disappointing. Whereas the latter is a virtuoso masterpiece showcasing May's flair for riff juggling, his somewhat directionless solo escapade on this album pales in comparison.
It's almost a relief, then, when the rest of the band return for ""Under Pressure"" (sans Bowie) and proceed to rip through nine of their biggest hitters, during which Brian makes up for his earlier lack of lustre with a blistering rendition of ""Tie Your Mother Down"".
The set finishes predictably but majestically, with Queen's pomp-rock coup de grace: ""We Will Rock You"", followed by ""We Are The Champions"" and ""God Save The Queen"". If you need a reminder of just how invincible Queen were in concert, look no further.",Rousing,
2138844,Rock Montreal,Queen,2007,Rock/Pop,Rock,,VideoAlbum,0,,,,,Rousing,
2145622,Queen's First E.P.,Queen,1977,Rock/Pop,Rock,,EP,0,,,,,Rousing,
2145623,Jazz,Queen,1978,Rock/Pop,Rock,,Album,0,,8,1,,Rousing,
2145624,Live Killers,Queen,1979,Rock/Pop,Rock,,Live,0,,,,,Rousing,
2145625,Greatest Hits,Queen,1981,Rock/Pop,Rock,,Compilation,25000000,,10,1,"The first volume is one of the most successful albums of all time, having shifted 25 million copies and covers the first stage of their career, spanning Seven Seas of Rye (1974) to Flash (1980). In amongst the songs that even your grandma knows (Bohemian Rhapsody, We Will Rock You, Don’t Stop Me Now) are a few gems that show exactly how weird Queen were for a mainstream rock group, such as the futuristic howling pomp-rock of Now I’m Here.",Rousing,Medium
2145626,Greatest Hits II,Queen,1991,Rock/Pop,Rock,,Compilation,0,,,,,Rousing,
2145627,Greatest Hits III,Queen,1999,Rock/Pop,Rock,,Compilation,0,,,,,Rousing,
2145628,Live Magic,Queen,1986,Rock/Pop,Rock,,Live,0,,,,,Rousing,
2113118,Heathen Chemistry,Oasis,2002,Britpop,Indie,,Album,1154000,,6.8,4,,Reflective,
2113121,Definitely Maybe,Oasis,1994,Britpop,Indie,,Album,8000000,,8.8,4,"In August 1994, just a few months after Kurt Cobain killed himself (and the grunge movement that he'd become the reluctant figurehead of), Oasis’ debut Definitely Maybe was released.
To put this seismic attitude shift into perspective: Kurt’s working title for the final Nirvana album, In Utero, was I Hate Myself And I Want To Die. Definitely Maybe’s most popular song is called Live Forever.
So how did two punters from Burnage, an unremarkable area of Manchester, become so famous? Despite the fact that the second album, (What’s the Story?) Morning Glory, sold more copies and propelled them to tabloid superstardom and 10 Downing Street, the answers are all here.
The album kicks off with Rock ‘n’ Roll Star, which Noel has since said was the end of everything he wanted to say as a songwriter. He’s right in a sense, as it’s easily one of the greatest songs about being up on stage ever written. On arguably Liam’s greatest ever vocal performance he goads all-comers with: ""You’re not down with who I am / Look at you now you’re all in my hands tonight."" And that’s without even considering the attendant guitar riffs that snag your brain like barbed wire on your best jumper. If you’ve got a mate or relative who’s having a bad time of it, play them this, then watch them grow 10 feet tall and walk down the street like they rule the whole world.
Although at this point it’s easy to imagine the faces of every other British band of the time sadly searching the classifieds for a new vocation, there are still 10 more tracks left. How about Supersonic, a sky-scraping anthem about individuality adopted by the masses? Or Cigarettes and Alcohol, a brash T Rex paean to hedonism? Or Bring It On Down, a non-stop, no-messing punk stomp to certain death or glory?
It’s easy to trot out the tired argument that these Mancs don’t have the power of The Stone Roses or The Smiths because the songs don’t have the wistful, melancholic air that one comes to expect from songs emerging from that rainy Lancashire city. Is it true to say ""It’s just Beatles songwriting with Sex Pistols attitude""? Maybe. But have these songs transcended the Conservative-greyed and Britpop-glossed years in which they became public property to become heroic, gigantic pop monuments in their own right? Definitely.",Reflective,Medium
2113122,Standing on the Shoulder of Giants,Oasis,2000,Britpop,Indie,,Album,500000,,7,2,,Reflective,
2113123,Dig Out Your Soul,Oasis,2008,Britpop,Indie,,Album,5000000,,6.8,4,"Legend has it that if Noel Coward was back stage after a production that was less than glowing, he'd merely say, ""Darling, you've done it again!"". Thus, unless you truly believe that Oasis are still the saviours of the dead horse we call 'rock 'n' roll' it's pointless to gripe about Dig Out Your Soul. It's a return to form for them and followers who have had their patience tested, waiting for a return to the big swaggering days of yore, will be well-pleased. Yes chaps, you've done it again.
As you'd expect the album's packed with the Sex-Pistols-play-the White-Album material we love 'em for. The Fab-Four-alike game continues with (Get Off Your) High Horse Lady as Give Peace A Chance; the intro to Dear Prudence making up the coda to The Turning; and apparently love is a ''magical mystery'' in The Shock Of The Lightning.
Liam's songs now give him the opportunity to do the 'sensitive' thing that his brother usually reserves for himself. Both I'm Outta Time and closer, Soldier On may be ostensibly Lennon homages, but they're the equal of anything else here. And top double negative expressing Ain't Got Nothin' throws you a curveball with its leery waltz timing. The newly-expanded band democracy also gives room to Andy Bell's The Nature Of Reality: a monstrous boogie, and Gem Archer's drone/raga-style To Be Where There's Life.
It still seems odd that the Mancunians choose cod-psychedelia as their modus operandi. Considering Noel's truculent inability to say anything nice about anyone else who dares to make a record, you get the feeling that if you took Oasis back to 1967 they'd be having a ruck with Syd Barrett and telling Paul McCartney to get ''fookin' real''. Nevertheless, Dig Out Your Soul comes equipped with all kinds of flowery sonic jiggery pokery: bells and even sitars join the footsteps on beaches, police sirens, bleeping games machines etc. But this cartoonish contradiction means that if the band ever really resemble any 60s heroes it's probably the Troggs. Street kids dressed in paisley...
Dig Out Your Soul has a huge sound. As reported by the siblings, it is ''rockin'''. Zak Starkey's drums pound in fine neanderthal style; the guitars crunch and feed back; the barre chords pummel; and Liam's voice still does that sneer that conveys that whatever we may think, he's not remotely bothered.",Reflective,
2113124,Be Here Now,Oasis,1997,Britpop,Indie,,Album,8000000,,7,2,,Reflective,
2113125,(What's the Story) Morning Glory?,Oasis,1995,Britpop,Indie,,Album,22000000,,7.8,6,"Out of the fist-fights and fall out that constituted at least part of the recording of this album, Oasis came out of it with a set of songs that stand-up as their finest to date. As Beatles tribute acts go they’ve probably done more than most to educate a younger class of music fan about the virtues and talents of the Fab Four.
Whilst accepting that they’re heavily indebted to the late-period Fabsters, Noel Gallagher and company bring a lusty aggression to their music that Lennon would only really find briefly in the early stages of his solo career, and that Paul McCartney is probably still looking for. Their confidence, some might say arrogance, is stamped over every last inch of the record. Each track is possessed with an unshakeable belief that anything is possible, that everything is reach.
The flagrant swagger of the record is an essential part of its appeal; fans knew they’d be alright in this lot’s company, and droves of them wanted to be in the gang. Sales were astronomical with two singles, “Some Might Say” and “Don’t Look Back In Anger” hitting number one, whilst “Wonderwall” and “Roll With It” fell in just behind that. Though there’s nothing flash about the music or the ambit of its lyrical content, its solid construction provides it with a dependable familiarity.
The album went up against Blur’s The Great Escape in the Brit-pop battles – a hyped-up turf war that sprung from Oasis’ genuine enmity for what they saw as the la-de-da pretension. As much about the post-Thatcher North/South divide as a punch-up between affectation and authenticity, at least with Oasis what you saw was what you got – they did exactly what they said they’d do on the tin. Now over ten years old “Roll With It” still sounds fresh, as does the title track, whilst “Wonderwall” has lost none of its status as an eternal, yearning anthem.
There’s a fine line between self-assurance and over-confidence but given the size of the egos and volatile emotions involved in its making, remarkably Morning Glory gets it right every time.",Reflective,Medium
2212492,The Masterplan,Oasis,1998,Britpop,Indie,,Compilation,2000000,,,,,Reflective,
2120095,Stop the Clocks,Oasis,2006,Britpop,Indie,,Compilation,2500000,,8,1,,Reflective,
2124558,Time Flies… 1994-2009,Oasis,2010,Britpop,Indie,,Compilation,101297,,8,1,"One has to feel sorry for a band that pushes itself to its artistic, physical and psychological limits and still only ends up being as good as Shed Seven or Razorlight. But at least they tried, right? On the other hand, one can and must reserve special criticism for the truly talented who choose commercial gain over artistic endeavour, when everyone from Prince to Johnny Cash and (yes, indeed) The Beatles realised that it was possible to combine both ventures.
When Noel Gallagher went to see his kid brother Liam’s band Oasis, their name recently changed from The Rain, play in 1991, legend is that he told them that he would make them famous if they did exactly what he said. And while they stuck firmly to the terms of this uneasy pact they had the sublime experience of both cake ownership and degustation that lasted for several memorable years and two excellent albums.
This utterly unnecessary but partially satisfying “complete” (says the sticker on the sleeve) singles collection manages to fall at the first hurdle by not including their first (and best) 12” from debut album Definitely Maybe, the shameless cocaine elegy Columbia. But it does include the fizzing glam rock twitch of Cigarettes & Alcohol, the impassioned platonic love song to youth that is Live Forever, and the neo Sex Pistols/Beatles bombast of Supersonic.
Listening to these two discs makes it easy to pinpoint the exact moment it all went wrong, though. The eldest Gallagher talked a good game between second LP (What’s The Story) Morning Glory? and third, Be Here Now. He told of how his band were jamming over NWA loops and how, fresh from hanging out with The Chemical Brothers, he was ready to push the group out of their pop origins and into their imperial psychedelic phase, just as his heroes The Fab Four had done. But when Be Here Now’s lead single D’You Know What I Mean? finally lurched into view, Manchester’s finest had obviously changed from being a benign and delightful retro dictatorship to a lowest-common-denominator pub rock democracy. And from this moment on it was sheer torture.
Compared to the early singles, the turgid Songbird and Lyla represent the appalling sonic equivalent of water finding its own level. Every spark of originality had been washed away by educationally sub-normal consensus, and the group’s fatal flaws were now impossible to ignore. More idiot than savant, the stream-of-consciousness lyrics no longer celebrated drunkenness – they necessitated inebriation just for the thick-tongued, back-of-a-fag-pack rhymes to be tolerated.   
Interestingly, at least a quarter of the tracks here are book-ended by a cough, a nasal Mancunian voice muttering darkly or appreciative applause. This is a constant reminder of what you are getting: a cast-iron guarantee of the authenticity not just of the music but the lifestyle the listener is buying into. For aspirational working-class lads (or working-class lads who aspired to be like Oasis – which is not exactly the same thing) and middle-class people with downwardly mobile daydreams, Oasis were the perfect party band for the first two albums of their 15 long years. And no matter who you are and where you come from, I can’t imagine not having had some kind of shared moment with total strangers to a song like Some Might Say. But I can only sympathise with you if you feel the same way about I’m Outta Time.",Reflective,
2145496,Familiar to Millions,Oasis,2000,Britpop,Indie,,Live,0,,8,1,,Reflective,
2194767,Lord Don't Slow Me Down,Oasis,2007,Britpop,Indie,,VideoAlbum,0,,,,,Reflective,
2212491,Don't Believe the Truth,Oasis,2005,Britpop,Indie,,Album,0,,7,4,,Reflective,Medium
2248915,The Acoustic Sessions,Oasis,1996,Britpop,Indie,,Live,0,,,,,Reflective,Medium
2248916,MTV Live & Unplugged,Oasis,1996,Britpop,Indie,,Live,0,,,,,Reflective,Medium
2248917,Undrugged,Oasis,1996,Britpop,Indie,,Live,0,,,,,Reflective,Medium
2272450,Whatever,Oasis,1994,Britpop,Indie,,Single,0,,,,,Reflective,Medium
2283832,Falling Down,Oasis,2008,Britpop,Indie,,EP,0,,,,,Reflective,Medium
